id,name,host_id,host_name,neighbourhood_group,neighbourhood,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_month
6398715,Studio!Astoria station in 3min!,31762883,Daisuke,Queens,Ditmars Steinway,11105,40.77846438,-73.90961943,Private room,44,7,0,,,1,0,201702
10192697,Astoria Heights Gorgeous Bedroom,6118355,William,Queens,Ditmars Steinway,11370,40.76933863,-73.89416196,Private room,85,1,1,8/17/2016,0.18,2,345,201702
10360144,Live like a local in NYC!,16823940,Malissa,Queens,Ditmars Steinway,11106,40.77587187,-73.90837312,Private room,40,10,2,4/27/2016,0.2,2,185,201702
16451680,Charming bedroom in best area!,105177526,Anna,Queens,Ditmars Steinway,11105,40.77169579,-73.90556344,Private room,55,5,0,,,1,247,201702
10685496,"Cozy shared space, heart of Astoria",18192996,Jessica And Danny,Queens,Ditmars Steinway,11105,40.778672,-73.91714653,Shared room,22,1,14,12/12/2016,1.17,2,1,201702
4392596,Great room in a 2 BD apartment,20820856,Waleed,Queens,Ditmars Steinway,11105,40.77473963,-73.91106777,Private room,65,1,0,,,1,364,201702
5232121,".Safe, cozy & minutes to NYC",3339701,Angelo,Queens,Ditmars Steinway,11105,40.7763496,-73.91534933,Private room,55,1,42,1/15/2017,1.84,4,298,201702
15404578,Astoria Diamond,98601895,Funda,Queens,Ditmars Steinway,11105,40.77548626,-73.91807893,Entire home/apt,90,2,10,1/1/2017,2.54,1,88,201702
6357564,COZY near the Big City Room 2,10314085,Sergio,Queens,Ditmars Steinway,11105,40.77592209,-73.90958203,Private room,65,5,22,12/28/2016,1.37,2,365,201702
12368759,Big Room 10 mins walking to N/Q,45174355,Melissa,Queens,Ditmars Steinway,11105,40.77910862,-73.92097992,Private room,45,2,17,1/2/2017,1.76,1,362,201702
3718951,Charming Room close to LAG Airport,18990331,Adam,Queens,Ditmars Steinway,11370,40.77090781,-73.89333251,Private room,85,1,0,,,1,365,201702
13941210,Bright Astoria apartment with lots of books,17452232,Lili,Queens,Ditmars Steinway,11102,40.77315912,-73.91745246,Entire home/apt,75,6,2,2/2/2017,0.37,1,10,201702
14856378,★Spacious 3 bedrm★ Astoria Park | ❤ of NYC | ★★★★★,93021553,Sean,Queens,Ditmars Steinway,11102,40.77487038,-73.92420489,Entire home/apt,153,2,18,1/30/2017,4,1,267,201702
7254864,Gorgeous and cozy apartment 15min Manhattan,12031192,Marion,Queens,Ditmars Steinway,11105,40.77775285,-73.90967857,Entire home/apt,150,1,2,12/30/2016,0.31,1,0,201702
308148,Chick &  Clean @ Astoria Park,1585303,Tilman,Queens,Ditmars Steinway,11105,40.78179919,-73.9172832,Private room,47,2,0,,,1,0,201702
16159160,Astoria Queens  -Spacious Studio -Safe School Zone,105471992,Ronnie,Queens,Ditmars Steinway,11105,40.77869893,-73.91487734,Entire home/apt,74,14,0,,,1,90,201702
10136508,Charming private room in Astoria-20 min to Midtown,17653796,Diana,Queens,Ditmars Steinway,11105,40.77543116,-73.91450985,Private room,45,1,6,1/5/2017,0.91,1,123,201702
15641528,Amazing 1 Bed. - 10 Min. to Manhattan!,100900044,Denis,Queens,Ditmars Steinway,11105,40.77490244,-73.91143992,Entire home/apt,99,1,1,11/10/2016,0.35,1,362,201702
16427245,Beautiful private room by N/W subway in Astoria,18978686,Kristin,Queens,Ditmars Steinway,11105,40.77455393,-73.90888151,Private room,70,2,0,,,1,278,201702
4630265,Pick me: Cozy 1Br fits up to 4,23977617,Karim,Queens,Ditmars Steinway,11105,40.77714101,-73.9068627,Entire home/apt,109,3,2,5/30/2016,0.08,1,362,201702
11968958,Beautiful studio,63935825,Marianna,Queens,Ditmars Steinway,11105,40.77909821,-73.91471372,Entire home/apt,78,1,4,5/28/2016,0.43,1,0,201702
16827715,Private One Bedroom/5 min. walk to train,82339249,Monica,Queens,Ditmars Steinway,11102,40.77178786,-73.91724136,Private room,70,3,0,,,1,88,201702
6071500,Upper Ditmars Prive Home,7973451,Chris,Queens,Ditmars Steinway,11105,40.77447529,-73.89869844,Entire home/apt,250,1,0,,,1,365,201702
16426099,All season studio in Astoria,107682732,Elva,Queens,Ditmars Steinway,11105,40.77510105,-73.90935318,Entire home/apt,100,1,2,1/1/2017,1.67,1,37,201702
8953050,Beautiful private studio,46794554,Bhargav,Queens,Ditmars Steinway,11105,40.78043357,-73.90303634,Entire home/apt,75,7,0,,,1,0,201702
12867950,Beautiful summer sublet in Astoria,70358943,Jeff,Queens,Ditmars Steinway,11105,40.78230256,-73.91402149,Private room,40,1,0,,,1,0,201702
13922056,Cozy comfortable Astoria apt sleeps 3,82489032,Philip,Queens,Ditmars Steinway,11105,40.77240554,-73.91247197,Entire home/apt,125,9,1,8/10/2016,0.17,1,0,201702
13276320,Beautiful place sunny and quite,74823629,Roberto,Queens,Ditmars Steinway,11105,40.77356223,-73.91551781,Private room,125,1,5,12/29/2016,0.74,1,154,201702
16814700,Luxe 3 Bedroom 3 Bathroom 2 Livingroom Comfy Quiet,25144266,Therina,Queens,Ditmars Steinway,11105,40.77062712,-73.90527721,Entire home/apt,299,1,1,1/20/2017,1,4,342,201702
10526346,Large Room in Astoria NEXT to PARK!,54275909,Melissa,Queens,Ditmars Steinway,11105,40.77898399,-73.91971852,Private room,34,3,2,2/20/2016,0.16,1,0,201702
6067536,Private Grey Studio in Astoria,11050098,Xiaoyan(晓燕),Queens,Ditmars Steinway,11105,40.7695996,-73.9014789,Private room,40,1,136,1/13/2017,6.27,3,364,201702
14587187,Big 2 bedroom Astoria close to train,90439931,Jasmine,Queens,Ditmars Steinway,11105,40.77412462,-73.91053629,Entire home/apt,150,3,0,,,1,358,201702
14352688,"Cozy One Bedroom in Historic Astoria, NY",87968331,Eric,Queens,Ditmars Steinway,11105,40.77693769,-73.91466263,Private room,60,2,5,12/30/2016,0.85,1,89,201702
1114788,Astoria Heights Gorgeous Bedroom,6118355,William,Queens,Ditmars Steinway,11370,40.76900156,-73.89465392,Private room,89,1,4,1/28/2016,0.23,2,362,201702
10928176,Ditmars Charm,56652755,Seham,Queens,Ditmars Steinway,11105,40.77328941,-73.9111867,Entire home/apt,175,3,0,,,1,0,201702
4767748,"Apt in Astoria, Queens.15min to NYC",24597265,Freda,Queens,Ditmars Steinway,11105,40.770872,-73.90993377,Entire home/apt,105,5,41,1/21/2017,1.94,8,283,201702
15646624,Private Bedroom With Private Bath Near LGA Airport,45545276,Kadambari,Queens,Ditmars Steinway,11370,40.76853403,-73.89426276,Private room,60,1,1,11/12/2016,0.36,2,124,201702
16041386,"Studio, 15' to Manhattan, Great Neighborhood",85667130,Anna,Queens,Ditmars Steinway,11105,40.7783507,-73.91155801,Private room,95,2,0,,,2,365,201702
16302869,Modern & Cozy Room in Elegant Apt in Astoria,27951037,Kirsten,Queens,Ditmars Steinway,11105,40.77472048,-73.90732691,Private room,65,2,9,1/27/2017,5.87,1,24,201702
1097341,Private Room-10 Min. from Manhattan,5855145,Edward,Queens,Ditmars Steinway,11105,40.7761291,-73.90857758,Private room,40,1,5,2/26/2016,0.12,4,364,201702
8830586,Astoria Duplex Gem,46250803,Mark,Queens,Ditmars Steinway,11105,40.77876408,-73.91993172,Entire home/apt,199,3,39,1/7/2017,2.45,2,355,201702
13512004,Big bright bedroom with desk available in Astoria!,24822059,Jessica,Queens,Ditmars Steinway,11105,40.77790234,-73.90808712,Private room,65,1,3,7/26/2016,0.39,2,0,201702
1581579,Lux & Spacious Astoria | ❤ of NYC New York | ★★★★★,7748180,Ryan,Queens,Ditmars Steinway,11105,40.77551267,-73.9146105,Entire home/apt,252,2,126,1/14/2017,3.5,1,273,201702
12455130,Ground Floor Studio-15min Manhattan,52467013,Laura Anthony,Queens,Ditmars Steinway,11105,40.77253793,-73.90923515,Entire home/apt,95,1,44,1/22/2017,4.98,4,318,201702
12067200,"Great room available in Astoria, NY",64652206,Carlos,Queens,Ditmars Steinway,11102,40.77304466,-73.91498744,Private room,68,2,0,,,1,0,201702
6168880,Spacious 1 bedroom 5 min from N & Q,10113487,Aleksandar,Queens,Ditmars Steinway,11105,40.77612198,-73.91524008,Entire home/apt,195,7,22,12/29/2016,1.11,1,365,201702
16780885,"Clean modern 1BR in Astoria, NY.",84730792,Stanley,Queens,Ditmars Steinway,11102,40.77155458,-73.91726278,Private room,75,1,0,,,1,365,201702
14294685,"Sweet home away from home in Astoria, Queens",492457,Jairo,Queens,Ditmars Steinway,11105,40.77967015,-73.90609215,Private room,92,2,2,11/2/2016,0.52,1,306,201702
9182008,Huge beautiful 2 bedroom Apt in BEST Area,16176030,Amal,Queens,Ditmars Steinway,11105,40.77382804,-73.91411573,Entire home/apt,140,4,9,9/30/2016,0.62,1,89,201702
6292515,Big private room 15m to Manhattan,690405,Santiago,Queens,Ditmars Steinway,11105,40.77113219,-73.89749332,Private room,40,7,1,8/18/2015,0.06,1,0,201702
1841252,Cozy two bedroom in trendy Astoria,9622222,Jackson,Queens,Ditmars Steinway,11105,40.77179568,-73.90708221,Entire home/apt,100,3,3,7/4/2015,0.08,1,125,201702
14163104,Cozy studio sleeps 4 in Astoria NYC,85667130,Anna,Queens,Ditmars Steinway,11105,40.77905168,-73.91079183,Entire home/apt,120,2,5,11/20/2016,1.11,2,362,201702
1578776,Nice private room in Astoria,4645357,Beatrix,Queens,Ditmars Steinway,11105,40.77392173,-73.91144303,Private room,59,1,97,1/21/2017,2.41,1,365,201702
16027061,NYC finest apartment facing Easter River View!!!,104034426,Maria,Queens,Ditmars Steinway,11102,40.78093462,-73.91578693,Private room,250,1,0,,,1,180,201702
6196265,Charming House in Astoria,10618197,Ambre,Queens,Ditmars Steinway,11105,40.778911,-73.90949174,Entire home/apt,150,7,1,7/2/2015,0.05,1,0,201702
8686361,Elegant Queen size bed room.,24597265,Freda,Queens,Ditmars Steinway,11105,40.77075273,-73.90997024,Private room,50,6,1,7/16/2016,0.15,8,351,201702
13927922,Gorgeous and Cosy Studio in Astoria!,82740389,Vanessa,Queens,Ditmars Steinway,11105,40.78020265,-73.91632124,Entire home/apt,90,3,5,9/18/2016,0.76,1,364,201702
9078187,Perfect 1BR 13 Min to Manhattan,20482899,Neal,Queens,Ditmars Steinway,11105,40.77660467,-73.90784337,Entire home/apt,83,1,72,1/9/2017,4.91,1,315,201702
3835757,...New lower rates for low season!!,3339701,Angelo,Queens,Ditmars Steinway,11105,40.77394156,-73.91897447,Private room,50,1,90,1/31/2017,3,4,293,201702
3835681,"Great location, new lower rates!!!",3339701,Angelo,Queens,Ditmars Steinway,11105,40.7761501,-73.91758546,Private room,50,1,80,12/30/2016,2.72,4,294,201702
3832157,Open Layout Apartment in Astoria with good Vibes,19728320,Ning,Queens,Ditmars Steinway,11105,40.77038208,-73.90749373,Entire home/apt,80,3,6,1/1/2017,3.53,1,0,201702
9730168,Spacious 1BDR Close to Manhattan,50209230,Ivana,Queens,Ditmars Steinway,11105,40.77626406,-73.91027053,Entire home/apt,95,2,55,1/16/2017,3.87,1,216,201702
16545876,Ditmars Bedroom,10028635,Valentina,Queens,Ditmars Steinway,11105,40.77523024,-73.90899006,Private room,125,4,0,,,3,89,201702
1735432,NYC Room for temporary stays only,7000853,Susanna,Queens,Ditmars Steinway,11105,40.78146989,-73.91267398,Private room,75,3,0,,,1,364,201702
11670639,Sunny Apartment with a balcony,61962183,Christopher,Queens,Ditmars Steinway,11105,40.77746741,-73.9019319,Private room,30,15,0,,,1,0,201702
15056545,"Private Room 5 Minutes to LGA, 15 to JFK A/C WIFI",51861834,Levi,Queens,Ditmars Steinway,11105,40.77264182,-73.90448616,Private room,50,1,8,12/9/2016,1.95,1,89,201702
16545714,Ditmars Bedroom,10028635,Valentina,Queens,Ditmars Steinway,11105,40.77607344,-73.90778365,Private room,125,4,0,,,3,89,201702
11301089,Entire Apartment (Furnished) 2br in Astoria !,1448564,Burak,Queens,Ditmars Steinway,11105,40.77964308,-73.91187053,Entire home/apt,60,2,0,,,2,365,201702
15757847,Cozy Top Floor Apartment in Lovely Astoria,24867105,Jane + Abe,Queens,Ditmars Steinway,11105,40.77011577,-73.90732899,Private room,75,3,0,,,1,0,201702
16542227,"2bd apt w/yard in Astoria, 10 mins from Manhattan.",9591909,Theodore,Queens,Ditmars Steinway,11370,40.77226303,-73.89305167,Entire home/apt,175,7,0,,,1,87,201702
9859181,Large 3 Bed 2 Bath Duplex in Astoria with Parking,10237786,Livia,Queens,Ditmars Steinway,11105,40.78321989,-73.91296968,Entire home/apt,199,2,17,1/14/2017,1.53,1,348,201702
13922394,Rent Comfortable 1 Room in Astoria. 12/12 to 01/19,82570939,Paola,Queens,Ditmars Steinway,11105,40.77418191,-73.91546162,Private room,80,3,0,,,1,0,201702
14968955,Luxe King+Private Bath comfy quiet Astoroia,25144266,Therina,Queens,Ditmars Steinway,11105,40.77167769,-73.90449481,Private room,50,1,0,,,4,13,201702
9595836,LargeRoom Astoria20min to Manhattan,1172202,Funda,Queens,Ditmars Steinway,11105,40.77055128,-73.90895756,Private room,90,1,33,1/8/2017,2.39,6,180,201702
13920041,"two bedroom in Astoria, sleeps 4",81246231,Claudia,Queens,Ditmars Steinway,11105,40.77260501,-73.91280084,Shared room,170,1,1,8/18/2016,0.18,3,365,201702
13919842,3 bedroom apartment in the heart of Astoria,81246231,Claudia,Queens,Ditmars Steinway,11105,40.77217122,-73.91468455,Entire home/apt,210,1,5,9/21/2016,0.83,3,364,201702
14181211,"Comfy 1-Bedroom, Just a block from the Subway!",1540903,Medina,Queens,Ditmars Steinway,11105,40.77457738,-73.91053931,Entire home/apt,120,1,26,1/22/2017,4.15,1,126,201702
12607802,NEW - 1 Bed. 10 min. to Manhattan!,68430152,Edi,Queens,Ditmars Steinway,11105,40.7743079,-73.91289265,Entire home/apt,99,1,31,1/29/2017,3.36,1,362,201702
679633,Cozy 1 bedroom apartment in NYC,3458785,Glauce,Queens,Ditmars Steinway,11105,40.77985956,-73.91454094,Entire home/apt,75,3,1,9/18/2012,0.02,1,0,201702
16015050,Prime locantion*10min to Manhattan*Large QuiteRoom,17480722,Dily,Queens,Ditmars Steinway,11105,40.77575952,-73.91055717,Entire home/apt,95,3,0,,,1,365,201702
16146960,Centrally located Astoria Apartment,24825969,Tony,Queens,Ditmars Steinway,11105,40.77757325,-73.91762602,Shared room,45,1,1,1/2/2017,0.94,2,365,201702
12851100,new studio 20mins from Manhattan,3248699,Snezhana,Queens,Ditmars Steinway,11105,40.77180012,-73.91486387,Entire home/apt,80,7,1,6/30/2016,0.14,1,89,201702
12630490,NEW - 2 Bed. 10 Min. to Manhattan!,68585220,Drew,Queens,Ditmars Steinway,11105,40.77730331,-73.90740553,Entire home/apt,99,1,20,1/17/2017,2.15,1,365,201702
11625684,Astoria Suite - 20min to Manhattan,1172202,Funda,Queens,Ditmars Steinway,11105,40.76929027,-73.9091916,Private room,100,1,31,1/9/2017,2.93,6,149,201702
12998169,COZY & CHARMING ONE BED ROOM APARTMENT,71645846,Alex,Queens,Ditmars Steinway,11105,40.77635275,-73.92041544,Entire home/apt,125,5,0,,,1,0,201702
8393016,HOME SWEET HOME COZY ROOM,44213272,Gema,Queens,Ditmars Steinway,11105,40.7736856,-73.91501968,Private room,40,1,42,1/26/2017,2.51,5,214,201702
16536983,Ditmars Apartment,10028635,Valentina,Queens,Ditmars Steinway,11105,40.77608158,-73.90754711,Entire home/apt,200,2,0,,,3,89,201702
16999426,Beautiful Large Private Apt in Amazing Neighbrhood,113905045,Sofia,Queens,Ditmars Steinway,11103,40.77095999,-73.91192352,Entire home/apt,99,3,0,,,1,56,201702
2756886,Cozy Room Astoria20minTo Manhattan,1172202,Funda,Queens,Ditmars Steinway,11105,40.76999415,-73.90681176,Private room,35,1,74,12/31/2016,2.18,6,365,201702
6950074,"Beautiful, Cozy Apartment",6434434,Jenna,Queens,Ditmars Steinway,11105,40.77750756,-73.90617257,Entire home/apt,110,1,8,10/16/2016,0.43,1,4,201702
14176201,Charming & Cozy,5909599,Danica,Queens,Ditmars Steinway,11105,40.77789284,-73.91447514,Entire home/apt,120,1,0,,,2,365,201702
13127582,One bedroom in Beautiful Astoria with balcony!,42048980,Stephanie,Queens,Ditmars Steinway,11105,40.77316531,-73.9156561,Private room,100,1,1,5/30/2016,0.12,1,0,201702
13388649,Spacious & Cozy Home - AWESOME location,1544804,Michelle,Queens,Ditmars Steinway,11103,40.78189195,-73.90914417,Entire home/apt,87,1,37,1/22/2017,6.73,2,146,201702
8392882,2 Twin+ 1 pullout +Private Bath Comfy Quiet,25144266,Therina,Queens,Ditmars Steinway,11105,40.77023537,-73.90554961,Private room,70,1,0,,,4,13,201702
4874722,"Private room in Astoria, near train",25078099,Leslie,Queens,Ditmars Steinway,11102,40.77292553,-73.91905446,Private room,70,1,3,6/21/2015,0.12,1,0,201702
11553543,Cozy Room Astoria,26138712,Eleni,Queens,Ditmars Steinway,11105,40.77740778,-73.91635173,Private room,45,1,5,1/1/2017,0.57,1,16,201702
8145603,"Spacious, Beautiful, Private Room",43007744,Ardis,Queens,Ditmars Steinway,11102,40.77405749,-73.91752438,Private room,75,2,14,1/2/2017,0.94,1,177,201702
12864971,Large Studio Seconds From NYC,70333355,Makram,Queens,Ditmars Steinway,11105,40.7784197,-73.90848526,Entire home/apt,400,1,0,,,1,0,201702
5917689,Private room with city view in shared apartment,2583103,Jose,Queens,Ditmars Steinway,11105,40.77925417,-73.91286711,Private room,45,1,0,,,1,364,201702
9505762,PRIVATE ONE BEDROOM APARTMENT,35888212,Nancy,Queens,Ditmars Steinway,11105,40.77683031,-73.91439841,Private room,50,1,59,1/29/2017,4.38,1,117,201702
15484134,"room/kitchen/living room access, mins from nyc",17171098,Robert,Queens,Ditmars Steinway,11102,40.77255943,-73.91854391,Private room,90,2,0,,,1,363,201702
5127571,Beautiful sunny bedroom in Astoria,26506104,Angeliki,Queens,Ditmars Steinway,11105,40.7756836,-73.90058698,Private room,36,15,0,,,1,0,201702
1981410,Spacious 1 bed near train!,6638763,Terry & Kristen,Queens,Ditmars Steinway,11105,40.77927063,-73.91223337,Entire home/apt,135,3,9,11/9/2016,0.28,1,342,201702
9058695,"Bed in Astoria, Queens NY",13275412,Marvin,Queens,Ditmars Steinway,11102,40.77493191,-73.92062568,Shared room,133,1,0,,,1,0,201702
6043315,Cozy Private Red Room in Astoria,11050098,Xiaoyan(晓燕),Queens,Ditmars Steinway,11105,40.77053103,-73.90077632,Private room,40,1,158,1/14/2017,7.24,3,355,201702
9452237,2 BED STEP TO THE TRAIN,5855145,Edward,Queens,Ditmars Steinway,11105,40.77704859,-73.90792834,Entire home/apt,83,1,17,12/9/2016,1.21,4,365,201702
8663722,"1 br in beautiful Astoria, Queens",45518211,Travis,Queens,Ditmars Steinway,11105,40.77764616,-73.91451489,Private room,65,1,16,12/31/2016,1.21,1,365,201702
14824090,"Clean, Charming, Sunlit Space in Astoria",92688579,Alex,Queens,Ditmars Steinway,11105,40.77707722,-73.91047907,Entire home/apt,95,14,2,1/1/2017,0.49,1,23,201702
10357730,Live like a local in Astoria Queens,16823940,Malissa,Queens,Ditmars Steinway,11105,40.77595418,-73.90975481,Private room,36,30,5,11/26/2016,0.55,2,215,201702
6556561,2br Apartment,34289947,Alejandro,Queens,Ditmars Steinway,11105,40.77163855,-73.90808061,Private room,50,1,2,9/23/2015,0.12,1,0,201702
8392760,NYC Near to Midtown Manhattan Sunny Private Room,44213272,Gema,Queens,Ditmars Steinway,11105,40.77386562,-73.91514874,Private room,40,1,63,1/23/2017,3.77,5,352,201702
14421275,"Bright, Cozy Room",75824772,Vedran,Queens,Ditmars Steinway,11370,40.76776399,-73.89305978,Private room,65,1,0,,,1,88,201702
6555427,"Inviting,sunny grdn room.NYC 15 min",24597265,Freda,Queens,Ditmars Steinway,11105,40.77037588,-73.90940212,Private room,65,5,8,1/3/2017,0.5,8,365,201702
14855080,Astoria Expansive and Glowing 2-Bedroom Treasure,46250803,Mark,Queens,Ditmars Steinway,11105,40.77868637,-73.92037411,Entire home/apt,225,3,11,1/3/2017,2.29,2,344,201702
8783113,COZY near the Big City Room 1,10314085,Sergio,Queens,Ditmars Steinway,11105,40.77687233,-73.90978571,Private room,65,5,5,8/29/2016,0.32,2,180,201702
8391132,NYC La Guardia Master Room,44213272,Gema,Queens,Ditmars Steinway,11105,40.77435156,-73.91599618,Private room,50,1,48,12/30/2016,2.87,5,365,201702
15336336,"Clean, Bright 1BD in Trendy Astoria",97768365,Christina,Queens,Ditmars Steinway,11105,40.77029718,-73.91123426,Entire home/apt,135,1,4,12/18/2016,1.26,1,81,201702
12845943,Fully Furnished Room in Quiet Apt,51663418,Melissa,Queens,Ditmars Steinway,11105,40.7747532,-73.91619999,Private room,40,14,1,8/10/2016,0.17,1,0,201702
6706703,"Cheap, basic room",8556751,Adam,Queens,Ditmars Steinway,11105,40.77466526,-73.91299429,Private room,50,3,0,,,1,0,201702
13392143,Astoria: 2 Weeks July 1st - 14th,39175915,Wesley,Queens,Ditmars Steinway,11105,40.7757306,-73.91454936,Private room,29,14,0,,,1,0,201702
15512508,Beautiful private room within 4 bedroom house,24084817,Terry,Brooklyn,Gerritsen Beach,11229,40.59002992,-73.925371,Private room,300,3,0,,,2,329,201702
4724661,Walk to the Beach- Private Studio  Apt,24402295,Joan,Brooklyn,Gerritsen Beach,11229,40.58792643,-73.92680852,Entire home/apt,125,2,0,,,1,365,201702
12957551,Great quiet neighborhood fresh air,63053146,Pavel,Brooklyn,Gerritsen Beach,11229,40.58779742,-73.92600318,Entire home/apt,52,3,1,6/20/2016,0.13,1,0,201702
15512391,Beautiful 4 bedroom house.,24084817,Terry,Brooklyn,Gerritsen Beach,11229,40.58957826,-73.92557603,Entire home/apt,300,3,0,,,2,179,201702
15034050,Airbed 15 minutes to Manhattan.,69711528,Lucia,Bronx,Soundview,10472,40.82891069,-73.87622096,Shared room,28,1,4,10/31/2016,0.89,3,210,201702
15497753,Spacious apartment you'll call home,20133654,Amadou,Bronx,Soundview,10472,40.82841315,-73.87958667,Private room,65,3,1,12/28/2016,0.27,1,179,201702
